117-5414"
"sablefish","CG","A","Y","U","N",155,"AMERICAN EMPIRE LTD PTR            ","C/O EMPIRE ALASKA SEAFOODS         ","7749 15TH AVE NW #198              ","SEATTLE           ","WA","98117-5414"
"sablefish","CG","A","Y","U","N",310,"ALASKA FRONTIER CO                 ","300 ADMIRAL WAY #206               ",,"EDMONDS           ","WA","98020     "
"sablefish","CG","A","Y","U","N",11083,"SEA FRESH FISHERIES                ","8870 SODA BAY RD #57               ",,"KELSEYVILLE       ","CA","95451     "
